Protein,Function,Is Cancer,Result test 1
Prot_2437,Func_0006865,0,Unknown
Prot_2437,Func_0005886,0,Unknown
Prot_2437,Func_0055085,0,Unknown
Prot_2437,Func_0006810,0,Unknown
Prot_2437,Func_0015171,0,Unknown
Prot_2437,Func_0005887,0,Unknown
Prot_2437,Func_0015297,0,Unknown
Prot_2437,Func_0016323,0,Unknown
Prot_2437,Func_0006461,0,Unknown
Prot_2437,Func_0006520,0,Unknown
Prot_2438,Func_0007243,0,Unknown
Prot_2438,Func_0005886,0,Unknown
Prot_2438,Func_0000287,0,Unknown
Prot_2438,Func_0004674,0,Unknown
Prot_2438,Func_0005856,0,Unknown
Prot_2438,Func_0005524,0,Unknown
Prot_2438,Func_0016740,0,Unknown
Prot_2438,Func_0007010,0,Unknown
Prot_2438,Func_0006468,0,Unknown
Prot_2438,Func_0005515,0,Unknown
Prot_2438,Func_0005737,0,Unknown
Prot_2438,Func_0000166,0,Unknown
Prot_2439,Func_0010595,0,Unknown
Prot_2439,Func_0045766,0,Unknown
Prot_2439,Func_0005544,0,Unknown
Prot_2439,Func_0030670,0,Unknown
Prot_2439,Func_0042742,0,Unknown
Prot_2439,Func_0005737,0,Unknown
Prot_2439,Func_0019834,0,Unknown
Prot_2439,Func_0043312,0,Unknown
Prot_2439,Func_0051091,0,Unknown
Prot_2439,Func_0005886,0,Unknown
Prot_2439,Func_0005509,0,Unknown
Prot_2439,Func_0006909,0,Unknown
Prot_2439,Func_0042581,0,Unknown
Prot_2439,Func_0016020,0,Unknown
Prot_2440,Func_0043565,0,Unknown
Prot_2440,Func_0030182,0,Unknown
Prot_2440,Func_0006355,0,Unknown
Prot_2440,Func_0003700,0,Unknown
Prot_2440,Func_0007275,0,Unknown
Prot_2440,Func_0003677,0,Unknown
Prot_2440,Func_0005634,0,Unknown
Prot_2440,Func_0021542,0,Unknown
Prot_2440,Func_0042493,0,Unknown
Prot_2440,Func_0009952,0,Unknown
Prot_2440,Func_0021846,0,Unknown
Prot_2440,Func_0021885,0,Unknown
Prot_2440,Func_0005515,0,Unknown
Prot_2440,Func_0021796,0,Unknown
Prot_2441,Func_0005794,0,Unknown
Prot_2441,Func_0009653,0,Unknown
Prot_2441,Func_0005856,0,Unknown
Prot_2441,Func_0006810,0,Unknown
Prot_2441,Func_0008298,0,Unknown
Prot_2441,Func_0006396,0,Unknown
Prot_2441,Func_0005200,0,Unknown
Prot_2441,Func_0005515,0,Unknown
Prot_2442,Func_0006790,0,Unknown
Prot_2442,Func_0005975,0,Unknown
Prot_2442,Func_0006044,0,Unknown
Prot_2442,Func_0001517,0,Unknown
Prot_2442,Func_0005794,0,Unknown
Prot_2442,Func_0006955,0,Unknown
Prot_2442,Func_0016740,0,Unknown
Prot_2442,Func_0031228,0,Unknown
Prot_2442,Func_0016021,0,Unknown
Prot_2442,Func_0006477,0,Unknown
Prot_2442,Func_0005802,0,Unknown
Prot_2442,Func_0006954,0,Unknown
Prot_2442,Func_0007267,0,Unknown
Prot_2442,Func_0016020,0,Unknown
Prot_2442,Func_0006928,0,Unknown
Prot_2442,Func_0008146,0,Unknown
Prot_2442,Func_0007155,0,Unknown
Prot_2443,Func_0046872,0,Unknown
Prot_2443,Func_0060346,0,Unknown
Prot_2443,Func_0060325,0,Unknown
Prot_2443,Func_0043231,0,Unknown
Prot_2443,Func_0030574,0,Unknown
Prot_2443,Func_0001955,0,Unknown
Prot_2443,Func_0030017,0,Unknown
Prot_2443,Func_0001525,0,Unknown
Prot_2443,Func_0004222,0,Unknown
Prot_2443,Func_0008233,0,Unknown
Prot_2443,Func_0005634,0,Unknown
Prot_2443,Func_0005576,0,Unknown
Prot_2443,Func_0008152,0,Unknown
Prot_2443,Func_0001666,0,Unknown
Prot_2443,Func_0005886,0,Unknown
Prot_2443,Func_0005615,0,Unknown
Prot_2443,Func_0006508,0,Unknown
Prot_2443,Func_0008270,0,Unknown
Prot_2443,Func_0005578,0,Unknown
Prot_2443,Func_0001957,0,Unknown
Prot_2443,Func_0005515,0,Unknown
Prot_2444,Func_0016192,0,Unknown
Prot_2444,Func_0003674,0,Unknown
Prot_2444,Func_0005794,0,Unknown
Prot_2444,Func_0005789,0,Unknown
Prot_2444,Func_0006886,0,Unknown
Prot_2444,Func_0016044,0,Unknown
Prot_2444,Func_0006888,0,Unknown
Prot_2444,Func_0005737,0,Unknown
Prot_2444,Func_0030127,0,Unknown
Prot_2444,Func_0000139,0,Unknown
Prot_2444,Func_0048471,0,Unknown
Prot_2444,Func_0008270,0,Unknown
Prot_2444,Func_0005515,0,Unknown
Prot_2444,Func_0016020,0,Unknown
Prot_2444,Func_0005783,0,Unknown
Prot_2445,Func_0006891,0,Unknown
Prot_2445,Func_0000139,0,Unknown
Prot_2445,Func_0005794,0,Unknown
Prot_2445,Func_0007030,0,Unknown
Prot_2445,Func_0017119,0,Unknown
Prot_2445,Func_0015031,0,Unknown
Prot_2445,Func_0016020,0,Unknown
Prot_2445,Func_0005515,0,Unknown
Prot_2446,Func_0005829,0,Unknown
Prot_2446,Func_0045087,0,Unknown
Prot_2446,Func_0009055,0,Unknown
Prot_2446,Func_0006968,0,Unknown
Prot_2446,Func_0005525,0,Unknown
Prot_2446,Func_0005737,0,Unknown
Prot_2446,Func_0007154,0,Unknown
Prot_2446,Func_0006801,0,Unknown
Prot_2446,Func_0017124,0,Unknown
Prot_2446,Func_0005625,0,Unknown
Prot_2446,Func_0043020,0,Unknown
Prot_2446,Func_0045730,0,Unknown
Prot_2446,Func_0042554,0,Unknown
Prot_2446,Func_0005515,0,Unknown
Prot_2446,Func_0003924,0,Unknown
Prot_2446,Func_0035091,0,Unknown
Prot_2447,Func_0005739,0,Unknown
Prot_2447,Func_0046653,0,Unknown
Prot_2447,Func_0006730,0,Unknown
Prot_2447,Func_0016874,0,Unknown
Prot_2447,Func_0008152,0,Unknown
Prot_2447,Func_0009396,0,Unknown
Prot_2447,Func_0015942,0,Unknown
Prot_2447,Func_0042803,0,Unknown
Prot_2447,Func_0005524,0,Unknown
Prot_2447,Func_0006760,0,Unknown
Prot_2447,Func_0005515,0,Unknown
Prot_2447,Func_0004329,0,Unknown
Prot_2447,Func_0000166,0,Unknown
Prot_2448,Func_0021766,0,Unknown
Prot_2448,Func_0045502,0,Unknown
Prot_2448,Func_0005635,0,Unknown
Prot_2448,Func_0001675,0,Unknown
Prot_2448,Func_0043274,0,Unknown
Prot_2448,Func_0021540,0,Unknown
Prot_2448,Func_0008201,0,Unknown
Prot_2448,Func_0048854,0,Unknown
Prot_2448,Func_0050885,0,Unknown
Prot_2448,Func_0008090,0,Unknown
Prot_2448,Func_0005625,0,Unknown
Prot_2448,Func_0001764,0,Unknown
Prot_2448,Func_0034452,0,Unknown
Prot_2448,Func_0042803,0,Unknown
Prot_2448,Func_0051081,0,Unknown
Prot_2448,Func_0051219,0,Unknown
Prot_2448,Func_0008344,0,Unknown
Prot_2448,Func_0005819,0,Unknown
Prot_2448,Func_0005829,0,Unknown
Prot_2448,Func_0031023,0,Unknown
Prot_2448,Func_0021819,0,Unknown
Prot_2448,Func_0030154,0,Unknown
Prot_2448,Func_0042598,0,Unknown
Prot_2448,Func_0007067,0,Unknown
Prot_2448,Func_0000226,0,Unknown
Prot_2448,Func_0000776,0,Unknown
Prot_2448,Func_0046469,0,Unknown
Prot_2448,Func_0021987,0,Unknown
Prot_2448,Func_0030426,0,Unknown
Prot_2448,Func_0031252,0,Unknown
Prot_2448,Func_0007611,0,Unknown
Prot_2448,Func_0005856,0,Unknown
Prot_2448,Func_0019226,0,Unknown
Prot_2448,Func_0007275,0,Unknown
Prot_2448,Func_0016042,0,Unknown
Prot_2448,Func_0005875,0,Unknown
Prot_2448,Func_0005626,0,Unknown
Prot_2448,Func_0000235,0,Unknown
Prot_2448,Func_0031512,0,Unknown
Prot_2448,Func_0007399,0,Unknown
Prot_2448,Func_0008017,0,Unknown
Prot_2448,Func_0045505,0,Unknown
Prot_2448,Func_0007405,0,Unknown
Prot_2448,Func_0005938,0,Unknown
Prot_2448,Func_0031513,0,Unknown
Prot_2448,Func_0016020,0,Unknown
Prot_2448,Func_0043025,0,Unknown
Prot_2448,Func_0047496,0,Unknown
Prot_2448,Func_0005813,0,Unknown
Prot_2448,Func_0000132,0,Unknown
Prot_2448,Func_0007049,0,Unknown
Prot_2448,Func_0007017,0,Unknown
Prot_2448,Func_0030036,0,Unknown
Prot_2448,Func_0032319,0,Unknown
Prot_2448,Func_0005737,0,Unknown
Prot_2448,Func_0005634,0,Unknown
Prot_2448,Func_0005874,0,Unknown
Prot_2448,Func_0007268,0,Unknown
Prot_2448,Func_0048471,0,Unknown
Prot_2448,Func_0006810,0,Unknown
Prot_2448,Func_0017145,0,Unknown
Prot_2448,Func_0031965,0,Unknown
Prot_2448,Func_0005515,0,Unknown
Prot_2449,Func_0005975,0,Unknown
Prot_2449,Func_0005794,0,Unknown
Prot_2449,Func_0004574,0,Unknown
Prot_2449,Func_0042594,0,Unknown
Prot_2449,Func_0008152,0,Unknown
Prot_2449,Func_0045121,0,Unknown
Prot_2449,Func_0005903,0,Unknown
Prot_2449,Func_0009744,0,Unknown
Prot_2449,Func_0005886,0,Unknown
Prot_2449,Func_0016021,0,Unknown
Prot_2449,Func_0033189,0,Unknown
Prot_2449,Func_0007584,0,Unknown
Prot_2449,Func_0004575,0,Unknown
Prot_2449,Func_0007568,0,Unknown
Prot_2449,Func_0004564,0,Unknown
Prot_2449,Func_0051384,0,Unknown
Prot_2449,Func_0016324,0,Unknown
Prot_2449,Func_0032868,0,Unknown
Prot_2449,Func_0005515,0,Unknown
Prot_2449,Func_0009750,0,Unknown
Prot_2450,Func_0005509,0,Unknown
Prot_2450,Func_0005515,0,Unknown
Prot_2451,Func_0006397,0,Unknown
Prot_2451,Func_0008380,0,Unknown
Prot_2451,Func_0005634,0,Unknown
Prot_2452,Func_0055085,0,Unknown
Prot_2452,Func_0008285,0,Unknown
Prot_2452,Func_0005635,0,Unknown
Prot_2452,Func_0043231,0,Unknown
Prot_2452,Func_0030528,0,Unknown
Prot_2452,Func_0046930,0,Unknown
Prot_2452,Func_0045941,0,Unknown
Prot_2452,Func_0030529,0,Unknown
Prot_2452,Func_0043069,0,Unknown
Prot_2452,Func_0042059,0,Unknown
Prot_2452,Func_0004674,0,Unknown
Prot_2452,Func_0017056,0,Unknown
Prot_2452,Func_0051028,0,Unknown
Prot_2452,Func_0000922,0,Unknown
Prot_2452,Func_0005643,0,Unknown
Prot_2452,Func_0046578,0,Unknown
Prot_2452,Func_0043130,0,Unknown
Prot_2452,Func_0009966,0,Unknown
Prot_2452,Func_0008219,0,Unknown
Prot_2452,Func_0046580,0,Unknown
Prot_2452,Func_0031074,0,Unknown
Prot_2452,Func_0051425,0,Unknown
Prot_2452,Func_0005737,0,Unknown
Prot_2452,Func_0005634,0,Unknown
Prot_2452,Func_0043066,0,Unknown
Prot_2452,Func_0003682,0,Unknown
Prot_2452,Func_0046966,0,Unknown
Prot_2452,Func_0005856,0,Unknown
Prot_2452,Func_0007569,0,Unknown
Prot_2452,Func_0043407,0,Unknown
Prot_2452,Func_0043123,0,Unknown
Prot_2452,Func_0030159,0,Unknown
Prot_2452,Func_0007166,0,Unknown
Prot_2452,Func_0005487,0,Unknown
Prot_2452,Func_0042169,0,Unknown
Prot_2452,Func_0031965,0,Unknown
Prot_2452,Func_0015031,0,Unknown
Prot_2452,Func_0005515,0,Unknown
Prot_2452,Func_0045742,0,Unknown
Prot_2452,Func_0009755,0,Unknown
Prot_2453,Func_0048260,0,Unknown
Prot_2453,Func_0010469,0,Unknown
Prot_2453,Func_0045766,0,Unknown
Prot_2453,Func_0002020,0,Unknown
Prot_2453,Func_0005102,0,Unknown
Prot_2453,Func_0030194,0,Unknown
Prot_2453,Func_0010757,0,Unknown
Prot_2453,Func_0005886,0,Unknown
Prot_2453,Func_0005625,0,Unknown
Prot_2453,Func_0004867,0,Unknown
Prot_2453,Func_0005615,0,Unknown
Prot_2453,Func_0032757,0,Unknown
Prot_2453,Func_0050829,0,Unknown
Prot_2453,Func_0030195,0,Unknown
Prot_2453,Func_0050729,0,Unknown
Prot_2453,Func_0004252,0,Unknown
Prot_2453,Func_0051918,0,Unknown
Prot_2453,Func_0070887,0,Unknown
Prot_2453,Func_0042593,0,Unknown
Prot_2453,Func_0071222,0,Unknown
Prot_2453,Func_0001300,0,Unknown
Prot_2453,Func_0031012,0,Unknown
Prot_2453,Func_0042246,0,Unknown
Prot_2453,Func_0043066,0,Unknown
Prot_2453,Func_0014912,0,Unknown
Prot_2453,Func_0090026,0,Unknown
Prot_2453,Func_0005576,0,Unknown
Prot_2453,Func_0033629,0,Unknown
Prot_2453,Func_0030414,0,Unknown
Prot_2453,Func_0042127,0,Unknown
Prot_2453,Func_0061045,0,Unknown
Prot_2453,Func_0010951,0,Unknown
Prot_2453,Func_0000302,0,Unknown
Prot_2453,Func_0061044,0,Unknown
Prot_2453,Func_0030336,0,Unknown
Prot_2453,Func_0005515,0,Unknown
Prot_2454,Func_0005737,0,Unknown
Prot_2454,Func_0005515,0,Unknown
Prot_2454,Func_0045449,0,Unknown
Prot_2455,Func_0005654,0,Unknown
Prot_2455,Func_0006261,0,Unknown
Prot_2455,Func_0006297,0,Unknown
Prot_2455,Func_0000731,0,Unknown
Prot_2455,Func_0006298,0,Unknown
Prot_2455,Func_0003887,0,Unknown
Prot_2455,Func_0016740,0,Unknown
Prot_2455,Func_0005515,0,Unknown
Prot_2455,Func_0016779,0,Unknown
Prot_2455,Func_0043625,0,Unknown
Prot_2455,Func_0005634,0,Unknown
Prot_2456,Func_0006342,0,Unknown
Prot_2456,Func_0046872,0,Unknown
Prot_2456,Func_0070403,0,Unknown
Prot_2456,Func_0006476,0,Unknown
Prot_2456,Func_0005737,0,Unknown
Prot_2456,Func_0005634,0,Unknown
Prot_2456,Func_0045449,0,Unknown
Prot_2456,Func_0005731,0,Unknown
Prot_2456,Func_0016811,0,Unknown
Prot_2456,Func_0016787,0,Unknown
Prot_2456,Func_0009303,0,Unknown
Prot_2456,Func_0008270,0,Unknown
Prot_2456,Func_0005730,0,Unknown
Prot_2456,Func_0005515,0,Unknown
Prot_2456,Func_0007072,0,Unknown
Prot_2457,Func_0004691,0,Unknown
Prot_2457,Func_0004674,0,Unknown
Prot_2457,Func_0005524,0,Unknown
Prot_2457,Func_0016740,0,Unknown
Prot_2457,Func_0006468,0,Unknown
Prot_2457,Func_0000166,0,Unknown
Prot_2458,Func_0008289,0,Unknown
Prot_2458,Func_0005501,0,Unknown
Prot_2458,Func_0005215,0,Unknown
Prot_2458,Func_0033189,0,Unknown
Prot_2458,Func_0042572,0,Unknown
Prot_2458,Func_0006810,0,Unknown
Prot_2458,Func_0016918,0,Unknown
Prot_2458,Func_0030852,0,Unknown
Prot_2458,Func_0042573,0,Unknown
Prot_2458,Func_0006776,0,Unknown
Prot_2458,Func_0005737,0,Unknown
Prot_2458,Func_0019841,0,Unknown
Prot_2459,Func_0046872,0,Unknown
Prot_2459,Func_0016021,0,Unknown
Prot_2459,Func_0016874,0,Unknown
Prot_2459,Func_0045786,0,Unknown
Prot_2459,Func_0004842,0,Unknown
Prot_2459,Func_0000209,0,Unknown
Prot_2459,Func_0008270,0,Unknown
Prot_2459,Func_0012505,0,Unknown
Prot_2459,Func_0016020,0,Unknown
Prot_2459,Func_0005737,0,Unknown
Prot_2459,Func_0005515,0,Unknown
Prot_2460,Func_0014819,0,Unknown
Prot_2460,Func_0005794,0,Unknown
Prot_2460,Func_0031116,0,Unknown
Prot_2460,Func_0042383,0,Unknown
Prot_2460,Func_0031594,0,Unknown
Prot_2460,Func_0008016,0,Unknown
Prot_2460,Func_0008022,0,Unknown
Prot_2460,Func_0019899,0,Unknown
Prot_2460,Func_0043409,0,Unknown
Prot_2460,Func_0009986,0,Unknown
Prot_2460,Func_0045792,0,Unknown
Prot_2460,Func_0005901,0,Unknown
Prot_2460,Func_0055117,0,Unknown
Prot_2460,Func_0032947,0,Unknown
Prot_2460,Func_0042632,0,Unknown
Prot_2460,Func_0000139,0,Unknown
Prot_2460,Func_0016021,0,Unknown
Prot_2460,Func_0032403,0,Unknown
Prot_2460,Func_0005625,0,Unknown
Prot_2460,Func_0016049,0,Unknown
Prot_2460,Func_0042391,0,Unknown
Prot_2460,Func_0008104,0,Unknown
Prot_2460,Func_0010614,0,Unknown
Prot_2460,Func_0033292,0,Unknown
Prot_2460,Func_0051925,0,Unknown
Prot_2460,Func_0051001,0,Unknown
Prot_2460,Func_0042593,0,Unknown
Prot_2460,Func_0031579,0,Unknown
Prot_2460,Func_0016010,0,Unknown
Prot_2460,Func_0030154,0,Unknown
Prot_2460,Func_0030315,0,Unknown
Prot_2460,Func_0060299,0,Unknown
Prot_2460,Func_0042598,0,Unknown
Prot_2460,Func_0005737,0,Unknown
Prot_2460,Func_0030018,0,Unknown
Prot_2460,Func_0060307,0,Unknown
Prot_2460,Func_0017080,0,Unknown
Prot_2460,Func_0006641,0,Unknown
Prot_2460,Func_0043407,0,Unknown
Prot_2460,Func_0007517,0,Unknown
Prot_2460,Func_0046716,0,Unknown
Prot_2460,Func_0005515,0,Unknown
Prot_2460,Func_0007204,0,Unknown
Prot_2461,Func_0046872,0,cancer
Prot_2461,Func_0006916,0,cancer
Prot_2461,Func_0004601,0,cancer
Prot_2461,Func_0020037,0,cancer
Prot_2461,Func_0006952,0,cancer
Prot_2461,Func_0055114,0,cancer
Prot_2461,Func_0006979,0,cancer
Prot_2461,Func_0030141,0,cancer
Prot_2461,Func_0005634,0,cancer
Prot_2461,Func_0005764,0,cancer
Prot_2461,Func_0008201,0,cancer
Prot_2461,Func_0003682,0,cancer
Prot_2461,Func_0042744,0,cancer
Prot_2461,Func_0016491,0,cancer
Prot_2461,Func_0005615,0,cancer
Prot_2461,Func_0034374,0,cancer
Prot_2462,Func_0055085,0,cancer
Prot_2462,Func_0005635,0,cancer
Prot_2462,Func_0044419,0,cancer
Prot_2462,Func_0005634,0,cancer
Prot_2462,Func_0006999,0,cancer
Prot_2462,Func_0000776,0,cancer
Prot_2462,Func_0005654,0,cancer
Prot_2462,Func_0005215,0,cancer
Prot_2462,Func_0006913,0,cancer
Prot_2462,Func_0000059,0,cancer
Prot_2462,Func_0051028,0,cancer
Prot_2462,Func_0017056,0,cancer
Prot_2462,Func_0005643,0,cancer
Prot_2462,Func_0015031,0,cancer
Prot_2462,Func_0031965,0,cancer
Prot_2462,Func_0016020,0,cancer
Prot_2462,Func_0006260,0,cancer
Prot_2462,Func_0031080,0,cancer
Prot_2462,Func_0005515,0,cancer
Prot_2463,Func_0008360,0,Unknown
Prot_2463,Func_0046872,0,Unknown
Prot_2463,Func_0005089,0,Unknown
Prot_2463,Func_0005829,0,Unknown
Prot_2463,Func_0005794,0,Unknown
Prot_2463,Func_0007275,0,Unknown
Prot_2463,Func_0043088,0,Unknown
Prot_2463,Func_0008624,0,Unknown
Prot_2463,Func_0030027,0,Unknown
Prot_2463,Func_0030036,0,Unknown
Prot_2463,Func_0005737,0,Unknown
Prot_2463,Func_0035023,0,Unknown
Prot_2463,Func_0009887,0,Unknown
Prot_2463,Func_0031267,0,Unknown
Prot_2463,Func_0006915,0,Unknown
Prot_2463,Func_0005856,0,Unknown
Prot_2463,Func_0001726,0,Unknown
Prot_2463,Func_0008270,0,Unknown
Prot_2463,Func_0007010,0,Unknown
Prot_2463,Func_0005085,0,Unknown
Prot_2463,Func_0005622,0,Unknown
Prot_2463,Func_0005515,0,Unknown
Prot_2463,Func_0046847,0,Unknown
Prot_2463,Func_0007165,0,Unknown
Prot_2464,Func_0006916,0,Unknown
Prot_2464,Func_0007015,0,Unknown
Prot_2464,Func_0032387,0,Unknown
Prot_2464,Func_0051260,0,Unknown
Prot_2464,Func_0005212,0,Unknown
Prot_2464,Func_0042026,0,Unknown
Prot_2464,Func_0005737,0,Unknown
Prot_2464,Func_0043066,0,Unknown
Prot_2464,Func_0007601,0,Unknown
Prot_2464,Func_0070309,0,Unknown
Prot_2464,Func_0009408,0,Unknown
Prot_2464,Func_0051082,0,Unknown
Prot_2464,Func_0000072,0,Unknown
Prot_2464,Func_0043010,0,Unknown
Prot_2464,Func_0007005,0,Unknown
Prot_2464,Func_0050896,0,Unknown
Prot_2464,Func_0005515,0,Unknown
Prot_2465,Func_0048015,0,Unknown
Prot_2465,Func_0048037,0,Unknown
Prot_2465,Func_0006139,0,Unknown
Prot_2465,Func_0016740,0,Unknown
Prot_2465,Func_0006281,0,Unknown
Prot_2465,Func_0008168,0,Unknown
Prot_2465,Func_0046683,0,Unknown
Prot_2465,Func_0009165,0,Unknown
Prot_2465,Func_0004799,0,Unknown
Prot_2465,Func_0009157,0,Unknown
Prot_2465,Func_0046078,0,Unknown
Prot_2465,Func_0006231,0,Unknown
Prot_2465,Func_0006260,0,Unknown
Prot_2465,Func_0000166,0,Unknown
Prot_2466,Func_0016021,0,Unknown
Prot_2466,Func_0004872,0,Unknown
Prot_2466,Func_0016020,0,Unknown
Prot_2467,Func_0005576,0,Unknown
Prot_2467,Func_0008283,0,Unknown
Prot_2467,Func_0005886,0,Unknown
Prot_2467,Func_0030307,0,Unknown
Prot_2467,Func_0005615,0,Unknown
Prot_2467,Func_0005887,0,Unknown
Prot_2467,Func_0004872,0,Unknown
Prot_2467,Func_0004919,0,Unknown
Prot_2467,Func_0007165,0,Unknown
Prot_2468,Func_0007049,0,Unknown
Prot_2468,Func_0051301,0,Unknown
Prot_2468,Func_0005515,0,Unknown
Prot_2468,Func_0007067,0,Unknown
Prot_2468,Func_0007094,0,Unknown
Prot_2469,Func_0005125,0,Unknown
Prot_2469,Func_0006955,0,Unknown
Prot_2469,Func_0050671,0,Unknown
Prot_2469,Func_0050830,0,Unknown
Prot_2469,Func_0034393,0,Unknown
Prot_2469,Func_0032496,0,Unknown
Prot_2469,Func_0005615,0,Unknown
Prot_2469,Func_0045785,0,Unknown
Prot_2469,Func_0007050,0,Unknown
Prot_2469,Func_0048662,0,Unknown
Prot_2469,Func_0009615,0,Unknown
Prot_2469,Func_0008083,0,Unknown
Prot_2469,Func_0042102,0,Unknown
Prot_2469,Func_0010224,0,Unknown
Prot_2469,Func_0042163,0,Unknown
Prot_2469,Func_0045513,0,Unknown
Prot_2469,Func_0005143,0,Unknown
Prot_2469,Func_0045954,0,Unknown
Prot_2469,Func_0032729,0,Unknown
Prot_2469,Func_0005576,0,Unknown
Prot_2469,Func_0042520,0,Unknown
Prot_2469,Func_0001916,0,Unknown
Prot_2469,Func_0002860,0,Unknown
Prot_2469,Func_0032816,0,Unknown
Prot_2469,Func_0046982,0,Unknown
Prot_2469,Func_0016477,0,Unknown
Prot_2469,Func_0005515,0,Unknown
Prot_2469,Func_0043514,0,Unknown
Prot_2470,Func_0005576,0,Unknown
Prot_2470,Func_0016021,0,Unknown
Prot_2470,Func_0005625,0,Unknown
Prot_2470,Func_0004867,0,Unknown
Prot_2470,Func_0004866,0,Unknown
Prot_2470,Func_0016020,0,Unknown
Prot_2470,Func_0005737,0,Unknown
Prot_2470,Func_0006928,0,Unknown
Prot_2471,Func_0005794,0,Unknown
Prot_2471,Func_0030036,0,Unknown
Prot_2471,Func_0005737,0,Unknown
Prot_2471,Func_0007154,0,Unknown
Prot_2471,Func_0005764,0,Unknown
Prot_2471,Func_0008289,0,Unknown
Prot_2471,Func_0005886,0,Unknown
Prot_2471,Func_0048471,0,Unknown
Prot_2471,Func_0005856,0,Unknown
Prot_2471,Func_0005938,0,Unknown
Prot_2471,Func_0006897,0,Unknown
Prot_2471,Func_0042802,0,Unknown
Prot_2471,Func_0007165,0,Unknown
Prot_2472,Func_0005634,0,Unknown
Prot_2473,Func_0016192,0,Unknown
Prot_2473,Func_0005829,0,Unknown
Prot_2473,Func_0005794,0,Unknown
Prot_2473,Func_0006890,0,Unknown
Prot_2473,Func_0006886,0,Unknown
Prot_2473,Func_0016044,0,Unknown
Prot_2473,Func_0005737,0,Unknown
Prot_2473,Func_0030126,0,Unknown
Prot_2473,Func_0000139,0,Unknown
Prot_2473,Func_0030131,0,Unknown
Prot_2473,Func_0005515,0,Unknown
Prot_2473,Func_0016020,0,Unknown
Prot_2473,Func_0031410,0,Unknown
Prot_2473,Func_0048205,0,Unknown
Prot_2474,Func_0005544,0,Unknown
Prot_2474,Func_0030054,0,Unknown
Prot_2474,Func_0045202,0,Unknown
Prot_2474,Func_0008021,0,Unknown
Prot_2474,Func_0005215,0,Unknown
Prot_2474,Func_0005509,0,Unknown
Prot_2474,Func_0005856,0,Unknown
Prot_2474,Func_0006810,0,Unknown
Prot_2474,Func_0008270,0,Unknown
Prot_2474,Func_0016079,0,Unknown
Prot_2474,Func_0007010,0,Unknown
Prot_2474,Func_0005522,0,Unknown
Prot_2474,Func_0016020,0,Unknown
Prot_2475,Func_0043565,0,Unknown
Prot_2475,Func_0009953,0,Unknown
Prot_2475,Func_0035115,0,Unknown
Prot_2475,Func_0006355,0,Unknown
Prot_2475,Func_0003700,0,Unknown
Prot_2475,Func_0009653,0,Unknown
Prot_2475,Func_0007275,0,Unknown
Prot_2475,Func_0043473,0,Unknown
Prot_2475,Func_0001501,0,Unknown
Prot_2475,Func_0009954,0,Unknown
Prot_2475,Func_0005634,0,Unknown
Prot_2475,Func_0030917,0,Unknown
Prot_2475,Func_0048666,0,Unknown
Prot_2475,Func_0030902,0,Unknown
Prot_2475,Func_0030901,0,Unknown
Prot_2477,Func_0005739,0,Unknown
Prot_2477,Func_0005829,0,Unknown
Prot_2477,Func_0008544,0,Unknown
Prot_2477,Func_0005882,0,Unknown
Prot_2477,Func_0045095,0,Unknown
Prot_2477,Func_0031581,0,Unknown
Prot_2477,Func_0005200,0,Unknown
Prot_2477,Func_0005515,0,Unknown
Prot_2478,Func_0005739,0,Unknown
Prot_2478,Func_0007286,0,Unknown
Prot_2478,Func_0007140,0,Unknown
Prot_2478,Func_0051082,0,Unknown
Prot_2478,Func_0005524,0,Unknown
Prot_2478,Func_0006986,0,Unknown
Prot_2478,Func_0009986,0,Unknown
Prot_2478,Func_0000166,0,Unknown
Prot_2479,Func_0048168,0,Unknown
Prot_2479,Func_0008283,0,Unknown
Prot_2479,Func_0005829,0,Unknown
Prot_2479,Func_0005089,0,Unknown
Prot_2479,Func_0035254,0,Unknown
Prot_2479,Func_0032863,0,Unknown
Prot_2479,Func_0008624,0,Unknown
Prot_2479,Func_0005088,0,Unknown
Prot_2479,Func_0007616,0,Unknown
Prot_2479,Func_0032320,0,Unknown
Prot_2479,Func_0035023,0,Unknown
Prot_2479,Func_0035020,0,Unknown
Prot_2479,Func_0005886,0,Unknown
Prot_2479,Func_0030426,0,Unknown
Prot_2479,Func_0031175,0,Unknown
Prot_2479,Func_0006915,0,Unknown
Prot_2479,Func_0046578,0,Unknown
Prot_2479,Func_0005085,0,Unknown
Prot_2479,Func_0019717,0,Unknown
Prot_2479,Func_0005622,0,Unknown
Prot_2479,Func_0007165,0,Unknown
Prot_2480,Func_0046872,0,Unknown
Prot_2480,Func_0003723,0,Unknown
Prot_2480,Func_0006397,0,Unknown
Prot_2480,Func_0008380,0,Unknown
Prot_2480,Func_0008270,0,Unknown
Prot_2480,Func_0005730,0,Unknown
Prot_2480,Func_0000166,0,Unknown
Prot_2480,Func_0005634,0,Unknown
Prot_2481,Func_0003674,0,Unknown
Prot_2481,Func_0008150,0,Unknown
